Date,RANDWICK SO2 24h maximum [pphm],LIVERPOOL SO2 24h maximum [pphm],NEWCASTLE SO2 24h maximum [pphm],WOLLONGONG SO2 24h maximum [pphm],PARRAMATTA NORTH SO2 24h maximum [pphm],PENRITH SO2 24h maximum [pphm],RANDWICK NO 24h maximum [pphm],LIVERPOOL NO 24h maximum [pphm],NEWCASTLE NO 24h maximum [pphm],WOLLONGONG NO 24h maximum [pphm],PARRAMATTA NORTH NO 24h maximum [pphm],PENRITH NO 24h maximum [pphm],RANDWICK NO2 24h maximum [pphm],LIVERPOOL NO2 24h maximum [pphm],NEWCASTLE NO2 24h maximum [pphm],WOLLONGONG NO2 24h maximum [pphm],PARRAMATTA NORTH NO2 24h maximum [pphm],PENRITH NO2 24h maximum [pphm],RANDWICK OZONE 24h maximum [pphm],LIVERPOOL OZONE 24h maximum [pphm],NEWCASTLE OZONE 24h maximum [pphm],WOLLONGONG OZONE 24h maximum [pphm],PARRAMATTA NORTH OZONE 24h maximum [pphm],PENRITH OZONE 24h maximum [pphm],RANDWICK PM10 24h maximum  ,LIVERPOOL PM10 24h maximum  ,NEWCASTLE PM10 24h maximum  ,WOLLONGONG PM10 24h maximum  ,PARRAMATTA NORTH PM10 24h maximum  ,PENRITH PM10 24h maximum  ,RANDWICK PM2.5 24h maximum  ,LIVERPOOL PM2.5 24h maximum  ,NEWCASTLE PM2.5 24h maximum  ,WOLLONGONG PM2.5 24h maximum,PARRAMATTA NORTH PM2.5 24h maximum ,PENRITH PM2.5 24h maximum  ,LIVERPOOL CO 24h maximum [ppm],NEWCASTLE CO 24h maximum [ppm],WOLLONGONG CO 24h maximum [ppm],PARRAMATTA NORTH CO 24h maximum [ppm],PENRITH CO 24h maximum [ppm]
20/04/2021,0.2,0.3,0.9,0.2,0.3,0.1,3.4,15.4,2.6,6.3,20.9,3.6,2.5,3,2.6,2.5,2.6,1.5,2.8,2.6,2.9,3,2.7,2.7,42.5,65.3,49.7,31.5,42.8,38.9,24.4,34.6,16,22.9,18.7,18.7,0.3,0.3,0.3,0.4,0.3
21/04/2021,0.2,0.1,0.7,0,0.1,0.3,1.2,2.6,3.9,1.1,6.4,3,2,2.5,2.5,1.2,2.5,1.7,2.8,2.5,2.9,2.1,2.5,2.1,34.5,40,28.1,33.4,104.2,75.6,11.7,14.7,14.2,,19.3,22.1,0.2,0.3,0.4,0.4,0.3
22/04/2021,0.1,0.2,0.3,0,0.2,0.1,3.3,10.8,2.2,0.2,11,4.4,2,2.5,2.4,0.3,2.3,1.4,2.8,2.7,2.8,2.7,3,2.8,37.9,46.7,29.9,19.8,43.3,157.8,21,18.8,11.3,17,29,114.4,0.2,0.4,0.2,0.5,0.6
23/04/2021,0.1,0.2,0.3,0.1,0.3,0.1,3.5,11.9,3.9,2.3,15.9,5,2.1,3,2.6,2.7,2.9,2.5,3.3,2.7,2.8,2.9,2.6,2.9,29.5,102.3,42,23.6,125.5,131.9,16.4,84.9,23.9,21.5,16.6,68.9,0.5,0.4,0.2,0.4,0.4
24/04/2021,0.5,0.3,0.3,0.5,0.2,0.3,4.4,6.5,2.7,6.5,5.2,3.1,2.4,3.2,2.9,3,2.5,2.1,3.9,3.4,3.8,3.4,3.9,3.7,33,46.9,53.8,35.6,95.9,47.3,23.8,33.5,30.5,33,30.6,32,0.5,0.6,0.6,0.5,0.5
25/04/2021,0.2,0.1,0.3,0.5,0.1,0.7,1,4.6,1.5,0.9,2.8,1.9,1.4,2.4,2,1.5,1.5,1.1,3.2,3.3,4,2.7,3.6,3.2,37.6,35.8,35.2,24,58.9,41.3,17.4,34,23.8,21.6,23.8,29.2,0.4,0.6,0.7,0.6,0.4
26/04/2021,0.1,0.2,0.1,0.3,0.3,0.1,4.5,11.3,6,14.1,17.2,2.9,1.7,3.2,2.2,2.8,2.7,2.9,3.9,3.1,3.6,3.6,3.6,3.9,41.5,50.9,27.4,40.3,130.1,52.3,16.7,15.2,18.9,15.1,32.2,44,0.2,0.4,0.3,0.5,0.5
27/04/2021,0.2,0.3,0.1,0.2,0.2,0.3,6.4,9.1,6.3,10.6,8.5,2.7,2.6,3.6,1.9,2.4,3.3,3,4.5,3.5,3.7,4.5,3.8,3.9,79.9,224.7,28.9,40.7,79.4,63.6,66.9,183.7,19.6,31.5,43.7,28.9,1,0.4,0.4,0.5,0.3
28/04/2021,0.1,0.2,0.1,0.2,0.2,0.4,5.5,11.2,7.5,6,14.2,5,2.5,3,1.8,2.3,2.2,1.6,3.3,2.7,2.9,2.9,2.7,3.2,58.6,79.3,28.2,18.8,64.5,54.6,35.7,51.7,16.4,21,30,27.3,0.4,0.3,0.3,0.5,0.3
29/04/2021,0.3,0.3,0.5,0.5,0.4,0.3,5,15.5,8.1,10.6,9.5,3.3,2.3,3.5,2,2.6,2.5,1.8,3.4,3,3.2,3.1,3.6,4.1,54.8,81.3,41.7,89.2,74.6,70.1,17.1,23.7,21.7,82.6,28.2,46.3,0.6,0.4,0.6,0.4,0.4
30/04/2021,0.4,1.7,0.1,1.1,0.7,0.3,7.9,12,6.1,9.7,9.5,5.8,2.9,2.7,1.7,2.6,2.4,1.4,3,2.2,3.2,3.6,2.2,2.8,77.7,165.3,51.9,45.6,76.7,64.7,47.4,112.9,22.2,42.6,28.5,29.2,0.5,0.5,0.7,0.5,0.3
1/5/2021,0.2,0.1,0.1,0.2,0.1,0.6,5.9,9.4,3.1,5.1,7.9,5.2,1.7,2.1,1.2,1.4,1.6,1.2,2.7,2.4,2.3,2.6,2.3,3,23.1,43.2,21.2,42.2,26.1,33.6,16.9,24.2,23.8,13.3,11.8,26.5,0.4,0.4,0.3,0.6,0.3
2/5/2021,1.3,0.2,0.1,0.4,0.4,0.1,3.8,7.2,2,0.6,2.8,1.2,1.6,2,1.3,1.6,1.1,1.4,2.7,2.6,2.1,2.5,2.7,2,25.3,42.1,39.6,47.7,64.7,20.6,18,35.1,19.8,38.1,31.8,21.3,0.8,0.3,0.3,0.4,0.4
3/5/2021,0.8,0.2,1.8,0.9,0.1,0.2,7.8,11.7,4.9,10.2,5.4,2.3,1.9,3.4,1.4,3,2.2,2.2,3.1,2.3,1.7,3.7,2.7,3.3,155.5,200.2,32.9,48.9,41,56.8,135,115.9,22.8,26.1,27.7,37.1,0.8,0.3,0.4,0.4,0.4
4/5/2021,0.4,0.2,2,0.1,0.2,0.1,8.7,10.9,5.8,4.7,15.5,4.5,2.8,2.9,1.7,1.9,2.3,1.9,2.1,0.2,1.2,1,0.2,0.9,70.1,162.7,35,53.4,125.8,114.1,42.5,151.1,21.6,46.6,39.6,107.7,0.9,0.4,0.4,0.6,0.8
5/5/2021,0.2,0.1,0.9,0.4,0.1,0.3,0.8,2.8,0.6,0.5,3.3,1.6,2.1,2.1,1.2,1.2,1.6,1.3,2.8,1.7,2.3,2,1.7,1.6,14.3,12.1,19.3,19.4,16.3,44.9,14.5,14.7,10.8,16.8,13.4,53.7,0.2,0.3,0.2,0.5,0.8
6/5/2021,0.1,0,0.4,0.5,0,0.4,0,0.3,1,0.9,0.5,3.2,-0.1,1.5,1.1,1.2,1.7,1.5,3,2.3,2.7,2.3,2.3,2.3,48.1,27.7,42,43,31.6,20.8,17.6,8.1,16.9,20.7,9.9,11.9,0,0.2,0.5,0.3,0.2
7/5/2021,0.6,0.1,0.1,1.1,0.1,0.3,1.5,7.6,,3.3,5.8,3.5,1.8,2.2,1,1.6,1.9,1.6,3,2.4,3.1,2.2,2.5,1.7,37.7,26.4,47.6,31.7,27.5,23.3,48.4,33.7,16.4,36.8,9.1,17.4,0.2,0.2,0.5,0.5,0.4
8/5/2021,0.1,0.1,0.2,0.1,0.1,0,2,9.3,4.8,3.1,5.1,2,2,2.5,2.2,2,1.8,1.3,2.9,2.8,2.7,2.7,2.8,2.6,22.9,24.4,43.3,28.1,34.9,16.3,33.9,20.8,29.5,13,13,14,0.3,0.6,0.3,0.6,0.4
9/5/2021,0.2,0.2,0.6,0.2,0.1,0,0.5,2.6,2.7,0.7,1.6,0.6,2,1.7,1.4,1.9,1.1,1.1,2.3,2.1,1.8,2.6,1.6,1.6,26.5,25.1,32.8,44.7,21.8,34.5,23.9,21.7,17.7,20.6,12.8,13.1,0.3,0.7,0.3,0.5,0.4
10/5/2021,0.1,0.3,0.2,0.1,0.1,0.1,3.5,17.3,2.9,4.4,8,4.8,2.3,2.7,2.7,2.3,2.2,1.8,2.9,2.7,2.9,2.7,2.7,2.6,21.8,62.9,21.5,18.5,22.5,27.7,18.5,28.8,16.8,13,11.1,20.6,0.7,0.4,0.3,0.5,0.3
11/5/2021,0.2,0.2,0.4,0.5,0.1,0.1,8.4,10.1,2.3,3.3,7.9,4.4,2,2.2,2.1,1.7,2.2,2,2.5,1.5,1.9,2.2,2.2,2,22.8,27.1,23.1,21.3,31.4,33.1,15.7,20.1,14.1,16.5,12,10.4,0.8,0.4,0.3,0.5,0.3
12/5/2021,0.1,0.2,0.2,1.2,0.2,0.2,5.9,6.5,4.5,4,10.2,3.5,1.5,2.3,1.3,1.6,1.9,2.1,2.7,2.4,2.8,1.7,2.5,2.1,24.3,23.4,31.8,31.8,43.4,20.7,11.2,10.6,,19.9,8.2,14,0.1,0.4,0.6,0.3,0.3
13/05/2021,0.1,0.1,0.9,0.4,0.2,0.1,3.6,2.5,2.4,6.9,10.1,2.6,2.3,2.3,2.1,2.5,2.4,1,2.9,2.7,2.8,2.6,2.7,2.9,25.5,18.3,27.4,42.7,23,20.4,17.2,14,15.7,15.4,11.4,13.9,0.1,0.2,0.3,0.3,0.2
14/05/2021,0.1,0.1,0.1,0,0.3,0.4,0.5,4.2,1.2,0.4,17.6,7.5,1.9,2.1,2.6,0.8,2.5,1.6,2.8,2.6,2.8,2.8,2.6,2.2,14.8,22.7,18.6,14.3,33.9,86,10.2,18.3,11,13,11.9,10.8,0.1,0.2,0.2,0.3,0.2
15/05/2021,0.1,0.2,0.3,0,0.1,0.1,0.6,6.6,0.6,1.7,2.3,1,1,2.1,1.7,1.5,1.6,1.1,2.5,2.5,2.4,2.5,2.5,2.2,11.4,23,23,9.5,19.5,,27.3,20,9.4,12.5,10.8,13.9,0.2,0.3,0.1,0.3,0.7
16/05/2021,0.1,0,0.6,0,0.1,0.1,1.8,0.4,0.5,0.1,1.7,0.5,2.6,1.9,1.7,0.4,2.2,1.3,2.8,2.7,2.3,2.6,2.8,2.5,31.5,19.5,18.9,10,28.1,,27.9,15,11.9,29.6,11.7,14.7,0,0.2,0.1,0.2,0.4
17/05/2021,0.1,0.2,0.2,0.2,0.2,0.2,,7.2,4.9,2.4,3.7,2.6,2.2,2.2,2.5,2.2,2.4,1.5,2.2,2.4,2.5,2.5,2.3,2.1,20.9,26.6,27.3,16.6,73.3,,9.7,20.8,23.4,15.1,13.5,22.5,0.2,0.5,0.2,0.3,0.3
18/05/2021,,0.2,0.4,0.3,0.4,0.1,,13.3,6.1,19.4,24.3,6.2,,3.2,2.5,3,2.8,2.3,,2.6,2.8,2.7,2.4,2.7,23.8,54.2,32.1,23.3,32.5,63,21.2,40.1,23.6,21,13.6,30.3,0.5,0.6,0.4,0.5,0.4
19/05/2021,0.6,0.4,1.2,0.3,0.2,0.2,4.9,19.6,8,16.1,12.1,6,2.5,3.5,1.9,3,2.6,2.1,2.2,2.4,1.7,2.9,2.7,2.6,27.7,215.8,112.3,52.1,76,47.1,20.8,30.8,21.1,19.2,19.8,23.6,0.7,0.6,0.6,0.7,0.4
20/05/2021,0.2,0.3,0.3,0.2,0.3,0.5,4.8,17.7,7.8,7.7,18,8.3,2.4,3.7,2.2,2.5,2.9,2.3,2.7,2.7,2.7,2.6,2.1,1.9,22.9,57.8,58.7,22.1,82.1,73.5,17.1,28.4,14.9,24.3,20.4,27.4,0.8,0.3,0.6,0.7,0.5
21/05/2021,0.2,0.2,0.1,0.4,0.2,0.2,7.5,13.5,3.9,2.4,10.7,7.4,1.9,2.6,2,2.2,2.6,1.7,2.7,1.7,2.8,2.2,1.2,1.6,40.5,68.6,32.5,28,40.8,70,17.4,44.3,13.7,15.5,20.8,24.1,0.6,0.3,0.5,0.7,0.5
22/05/2021,0.3,0.1,0.3,0.2,0.2,0.6,3.3,6.7,2.1,9.1,8.6,3.2,1.8,2.6,2,2,2,1.8,2.9,2.7,2.7,2.7,2.6,2.4,32.2,44.4,37.6,23.7,44.5,68.9,20.7,33.2,31.4,17.7,38,29.3,0.5,0.5,0.3,0.6,0.4
23/05/2021,0.2,0.1,0.1,0.8,0.1,0.3,2.2,2.2,4.1,3,4,2.1,1.7,2.3,1.6,1.2,1.7,1.7,2.8,2.4,2.7,2.2,2.4,2.2,26.2,26.3,24.7,16.8,35.6,46.6,23,25.3,26.1,14.3,38.2,27.7,0.6,0.6,0.4,0.9,0.6
24/05/2021,0.2,0.1,0.1,1.5,0.3,0.1,9.7,11.1,5.1,4.4,15.6,2.8,2.3,2.7,1.9,1.7,2.2,2.3,2.8,1.5,2.4,2,1.5,2.3,31.5,22,25,26.7,36.3,22.2,13.5,15.3,16.4,15.8,15.5,12.7,0.2,0.3,0.4,0.5,0.3
25/05/2021,0.7,0.4,1,0.4,0.5,0.1,10.6,14.4,12.1,0.6,15.7,3.5,2.3,2.5,1.7,1.9,1.7,1.3,2.5,2.4,2,2.5,2.4,2.4,35.2,25.1,55.1,48.3,27.7,22.9,16.9,16,13.4,23.3,10.1,17.5,0.4,0.4,0.4,0.5,0.3
26/05/2021,0.1,0.2,1,0.3,0.2,0.2,2.7,5.5,6.4,0.1,3.4,2.4,1.9,2.1,2.3,0.8,1.9,1.4,2.7,2.6,2.7,2.6,2.6,2.6,15.8,24.3,32.7,19.2,47.8,25.7,13,12.7,16.7,32.6,7.5,18.6,0.1,0.3,0.2,0.2,0.2
27/05/2021,0,0.3,0.9,0,0.3,0.4,0.8,21.1,3.8,0.7,19.8,8,2.3,3,2.4,1.4,2.7,2,2.4,2.5,2.5,2.5,2.1,2,14.6,46.6,22.2,10.1,,50.8,11.4,15.9,15.9,12.1,,18.5,0.3,0.3,0.1,0.3,0.3
28/05/2021,0.5,0.1,0.4,0.1,0.3,0.5,0.7,7.4,1.4,0.1,19.6,4.9,1.6,2.9,1.8,0.9,2.5,2.3,2.8,2.6,2.9,2.7,2.7,2,21.8,29.9,27.8,15.2,,39,10.9,13.2,9.1,11.2,,22.4,0.1,0.3,0.1,0.4,0.3
29/05/2021,0.5,0.1,0.3,0,0.1,0.7,0.3,0.6,0.2,0.1,0.2,1.9,1.4,0.6,0.6,0.4,0.8,1.2,2.6,2.5,2.6,2.7,2.7,2.4,25.4,15.5,33.5,13.9,15.9,21.8,12.1,12.5,7.2,16.8,6.8,14.5,0.1,0.2,0.1,0.2,0.3
30/05/2021,0.5,0.1,0.6,0.2,0.1,0.2,0.3,0.7,0.2,0.3,1.4,1.1,1.4,2.2,1,1.2,1.8,1.3,2.5,2.5,2.7,2.7,2.5,2.4,18.7,16.6,34.7,12.1,16,15.7,25.8,15,10.5,18.2,10,12.4,0.1,0.2,0.2,0.3,0.2
31/05/2021,0.1,0.3,0.3,0.4,0.2,0.1,3.5,13.1,6.7,18.5,6.9,4.5,2.2,3.1,2.5,2.9,2.6,2,3.1,2.3,2.7,2.7,1.9,2.4,36.8,47.6,38.8,26,50,24.5,14.4,33.7,24.4,20.8,18.7,18.4,0.5,0.6,0.4,0.6,0.3
1/6/2021,0.3,0.3,1.8,0.1,0.3,0.1,9.7,17.5,9.8,8.9,16.3,5.7,2.7,3.1,2.4,2.3,1.9,1.7,1.4,0.8,0.6,2.4,1.4,1.4,39.9,73.7,39.4,43.1,185.2,49.1,30.1,39.9,27.1,16.6,29.2,34,0.7,0.7,0.4,0.8,0.6
2/6/2021,0.2,0.4,1.2,0.3,0.2,0.2,8.1,22.3,9.7,18.4,12.7,9.7,2.4,4.1,2,3.1,2.8,2,1.8,1.5,1.4,2.8,2,2.1,43.9,87.7,65.2,34.7,128.1,55.2,23.8,37.7,18,27.2,25.2,31.7,0.9,0.6,0.5,0.9,0.6
3/6/2021,0.3,0.3,1.3,0.3,0.2,0.1,12.2,17.1,10.1,14.7,12,6.6,2.6,2.6,2,2.4,2.1,1.3,0.2,0.1,0.2,0.5,0.2,0.1,48.4,50,38.9,,33.3,70.7,25.2,32.8,17.4,19.4,28.1,21.3,1,0.6,0.5,0.9,0.5
4/6/2021,0.4,0.2,0.2,0.1,0.4,0.1,4.2,14.6,0.9,0.2,25.1,3.8,1.9,2.6,1.8,1,2.3,1.3,2.3,2.2,2.2,2.3,2.2,2,25.4,26.4,20.8,16.7,33.9,24.7,19.2,15.6,19.5,14.4,21.4,27.6,0.3,0.5,0.4,0.7,0.4
5/6/2021,0.4,0.2,0.6,0,0.1,0.2,3,12.5,6.3,3.8,8.8,3.6,1.9,2.6,2.3,1.9,1.5,1.5,2.5,2.7,2.6,2.6,2.5,2.4,32.3,58.5,51.1,20,39.1,33.6,22.6,50.1,51.6,26.9,40.7,39.3,0.8,0.6,0.3,0.7,0.6
6/6/2021,0.1,0.2,1.5,,0.2,0.4,2.5,14.6,4.8,3,8.1,2.7,2,2.7,2.3,2.2,2.1,1.8,2.7,2.6,2.2,2.6,2.6,2,23,60.3,35.3,19,34.1,40.7,26.1,42.1,30,19.1,35.7,46.2,0.9,0.6,0.4,0.9,0.7
7/6/2021,0.6,0.3,2,,0.5,0.4,7.1,19.1,10.7,7.4,30.3,8,2.1,2.9,2.6,2.4,2.3,1.7,1.8,1.5,1,2.3,1.6,1.2,25.1,62,35.4,16.8,28.7,53.4,20.3,39.1,25.6,17.9,33.3,39.5,1.2,0.8,0.3,0.9,0.6
8/6/2021,0.6,0.3,0.4,,0.2,0.1,0.6,21.4,6.9,1.4,2.6,8.3,2.2,2.9,1.8,2,2.1,0.9,2,2,1.6,1.9,2.2,1.9,25.3,75.2,32.7,20.2,27.2,28.1,7,24.1,19.1,11.4,8.7,28.5,1.1,0.8,0.3,0.6,0.5
9/6/2021,0.1,0.2,0.4,,0.1,0.1,2.3,10.7,0.5,1.2,1.7,4.8,1.7,2.2,1.2,1.5,1.5,1.4,2.3,2.3,2.3,2.2,2.3,2.3,11.3,15.4,7.8,6.8,10.2,19,13.5,11.5,6.6,17.4,8.6,19,0.2,0.2,0.1,0.2,0.3
10/6/2021,0.3,0.2,0.4,0.3,0.2,0.1,1.7,13.4,2.4,18.7,9.2,3.8,2.1,2.3,2.1,2.5,2,1.7,1.9,1.5,1.3,0.9,1.8,1.4,10.5,26.2,15.4,21.5,25.1,33.6,13.5,17.9,12.8,28.6,9.8,11.2,0.3,0.4,0.3,0.3,0.3
11/6/2021,0.1,0.2,0.4,0.4,0.2,0.1,5.2,8.9,2.3,9.2,10.9,7.3,2.2,2.2,1.3,1.4,2.2,1.8,1.4,1.4,1.6,2.3,1.6,2.1,17.1,31.7,13.8,40.1,21.6,24.6,14.9,27.3,8.3,22,18.5,22.6,0.3,0.4,0.3,0.6,0.4
12/6/2021,0.1,0.1,0.6,0,0.2,0.1,1.8,9.2,1.1,0.2,4.2,3.6,2,2.3,1.5,0.3,2,1.6,2.4,2.3,2.5,2.8,2.4,2.2,23.8,41.3,11.2,7,30.5,53.8,15.7,29.3,6.2,15,24.6,63.3,0.5,0.2,0.1,0.4,0.6
13/06/2021,0.1,0.2,0.3,0,0.1,0.1,0.3,3.8,0.2,0.1,2.5,2.5,1.4,2.4,1.7,0.7,2.1,1.4,2.8,2.7,2.6,2.8,2.6,2.4,13.7,26.5,21.6,8.4,24.6,46.4,14.5,23.2,14.1,18.1,23.9,65.2,0.5,0.2,0.1,0.5,0.7
14/06/2021,0.3,0.2,0.4,0.5,0.1,0.3,0.9,7.5,4.3,0.5,4.3,2.8,2,2.3,2.4,1.5,1.7,1.7,2.3,2,2.1,2.4,2.2,2.2,18.9,36.5,30.8,20.9,29.8,31.8,14.2,27.5,25.3,17,26.3,37.5,0.4,0.4,0.3,0.6,0.8
15/06/2021,0.2,0.2,0.9,0.4,0.3,0.2,7.2,14,12.1,6.6,16.7,5.2,2,3,2.8,2.2,2.3,1.6,2.5,1.5,2.1,1.9,1.6,1.6,25.9,38.6,39.7,18.9,55.7,31.1,21.8,32.1,34.5,14.9,28.3,30.8,0.6,0.8,0.5,0.7,0.6
16/06/2021,0.8,0.3,1.9,0.2,0.3,0.1,6.3,15.2,9.3,13,15.5,8.1,1.8,3,1.9,2.3,2,1.3,1.8,1,1.4,2.2,1.3,1.6,26.2,63.4,28.4,21,32.5,28.9,24.9,28.7,22.4,22.3,23.7,37.5,0.8,0.9,0.5,0.8,0.6
17/06/2021,0.1,0.2,0.1,0,0.1,0,3.8,5.1,0.3,0.1,2.3,2.1,2.5,2.7,0.9,0.1,2.4,1.4,2.6,2.6,2.4,2.8,2.5,2.5,13.7,17.8,13.2,6.2,10.1,14.5,24.4,17.4,5.7,13.4,11.2,18.3,0.4,0.2,0.4,0.5,0.2
18/06/2021,0.1,0.3,0.1,0,0.5,0.2,2.9,16,1.6,0.3,28.9,9.9,2.2,3.2,1.9,0.3,2.9,1.8,2.3,2.1,2.2,2.5,2,2.6,15.9,36.1,11.2,7.7,56.9,103.2,10.5,16.7,4.3,12.9,9.5,16.3,0.4,0.2,0.1,0.3,0.3
19/06/2021,0.1,0.1,1.9,0,0,0.9,0.1,0.1,0.6,0.1,0.1,3,0.9,0.8,1.3,0.2,0.4,1.6,3,2.6,2.5,3,2.7,2.6,32.8,13.1,18.5,19,15.4,13.9,38.2,7.6,7.6,12,5.6,13.1,0,0.2,0.1,0.2,0.1
20/06/2021,0.3,0,0.4,0,0,1,0.1,0.1,0.2,0.1,0.1,2.1,1.2,1.9,0.8,0.4,0.8,1.7,2.9,2.7,2.4,3,2.7,2.5,19.8,12.7,10.9,12.5,13.2,13.3,24,8.3,8.6,20.8,6,12.9,0,0.2,0.1,0.2,0.1
21/06/2021,0.2,0.1,0.2,0,0.1,0.3,2.9,5.5,0.2,1.2,6.6,2.5,2.4,2.8,1,2,2.4,2.1,2.6,2.1,2.8,2.7,2.3,2.3,21.5,27,29.4,13.5,24.2,25.3,14.6,18.5,13.7,14.7,17.6,20,0.3,0.2,0.3,0.5,0.3
22/06/2021,0.1,0.2,0.2,0.4,0.2,0.1,5.5,14,7.2,9,12.7,6.4,2.2,3.2,2.1,2.3,2.3,2.3,2.8,1.8,2.5,2.6,1.8,2.1,22.2,38.4,27,21.4,35,34.7,32.3,22.6,17.5,15.2,23.2,31.3,0.5,0.6,0.6,0.7,0.6
23/06/2021,0.9,0.4,2.2,0.5,0.5,0.1,10.7,17.4,5.7,3.2,13.8,6.1,2,2.2,1.8,2.1,2.6,1.3,1.6,1.5,1.1,2,1.7,0.6,31.1,59.2,47.4,16.8,30.6,21,24.4,27.1,15,11.8,23.9,29.4,0.7,0.7,0.6,0.8,0.6
24/06/2021,0.4,0.2,0.5,0.1,0.1,0,0.7,2.4,5.9,2.3,2,1.6,1.5,2.3,2,1.7,2.1,1.2,2.5,2.6,0.7,2.2,2,2.7,15.1,16.3,30.8,16.7,13.7,28.4,8.6,12.9,10,19.4,6.4,12.8,0.2,0.5,0.2,0.2,0.3
25/06/2021,0.2,,0.2,0.1,0.3,0.1,3.9,5.8,4.1,5.8,16.3,2.9,2.3,2.3,2.4,2.4,2.5,2.1,2.7,2.5,2.4,2.7,2.7,2.7,13.1,28.5,25.7,20.6,20.4,36.2,9.8,18,17.9,21.8,11.7,23.7,0.2,0.3,0.4,0.3,0.3
26/06/2021,0,0.1,0.1,0,0,0.1,0.7,7.7,,0.7,1,0.8,1.5,2.3,1.1,1.8,2.2,1.3,2.7,2.6,2.5,2.7,2.7,2.6,16.7,35.8,,7.3,22.6,47.7,13.7,20.2,,15.6,15.5,38.4,0.3,0.3,0.3,0.3,0.4
27/06/2021,0,0.1,,0.1,0.1,0.3,1,2.9,,3.8,3.8,1.7,1.8,2.5,,2,1.7,1.7,2.9,2.6,,2.6,2.6,2.3,26.2,27.8,,22.7,33.6,51.4,25.4,27.6,,21.3,31.4,35.2,0.3,,0.4,0.5,0.5
28/06/2021,0.2,0.2,0.4,0.4,0.5,0.4,6.9,14.6,,3.1,32,6.3,1.9,2.7,1.9,2,3.3,2,3.1,2.3,2.7,2.4,1.8,1.9,28.1,45.1,,22.1,33,41,12,21.8,,16.3,27.4,23.1,0.2,0.3,0.4,0.6,0.6
29/06/2021,0.4,0.1,0.1,0.4,0.2,0.1,5.3,4.8,1.2,2,12.8,2.6,2.6,2.5,1.4,2.2,2.3,2,3.4,1.2,3.2,2.5,1,1.9,19.8,32.6,26,21.5,26.4,36.5,33.1,14.2,7.1,15.4,20.5,18.6,0.2,0.2,0.2,0.6,0.3
30/06/2021,0.1,0.2,0.1,0.2,0.3,0.3,5.4,10.3,8,5,6.5,3.7,2.4,3.5,2.1,2.3,2.3,1.2,3.1,2,2.8,2.9,1.8,2.5,22.9,40.3,36.9,19.7,26.3,25.5,14.7,26.3,13.2,17.9,21.4,21.7,0.4,0.4,0.4,0.6,0.3
1/7/2021,0.3,0.2,0.9,0.5,0.1,0.6,14.6,7.2,5.5,8.1,6.2,3.1,2.6,2.9,1.7,2.3,2,1.3,1.9,0.6,1.2,2.2,0.7,0.9,29.3,37.6,31.5,33.1,30.7,22.4,19.7,18.9,12.5,20.6,19.5,24.7,0.5,0.4,0.4,0.7,0.4
2/7/2021,0.1,0.2,0.6,0.2,0.1,0.3,3.9,12.5,6.2,9.1,7.4,2.2,1.6,2.2,2.1,1.9,1.7,1.1,1.2,0.7,1.4,2.1,1.7,0.6,23.6,52.3,34.4,22.2,33.7,23.5,20.1,33.6,19.2,21.5,16.5,30.9,0.7,0.5,0.4,0.4,0.4
3/7/2021,0.1,0.2,0.2,0.1,0.4,0.3,1.8,10,4.8,4.9,4.4,5,2,2.2,2.3,1.5,1.8,1.4,2.1,2,2.3,2.6,2.1,0.8,45.7,51.4,62.5,23.2,40.9,39.5,30.7,39.4,59,17.9,38.2,47.3,0.8,0.7,0.4,0.6,0.5
4/7/2021,0,0.1,0.1,0,0.1,0,0.3,1.8,5.1,0.2,3.6,0.4,1.7,2.1,2,1.2,2.6,0.6,2.8,2.8,2.2,2.9,2.3,2.7,18.8,27.3,37.8,11.2,22.4,11.1,,29.9,29.5,17.8,29,18.1,0.5,0.8,0.2,0.7,0.4
5/7/2021,0,0.2,0.3,0,0.2,0.5,3.2,12.7,3.8,1.4,7.2,5,2.3,2.9,2.2,2.2,2.7,1.8,2.7,2.6,2.1,2.7,2.5,2,17.2,44.8,21.7,13.1,30,32.7,,15.5,15.3,16.5,18.2,23.5,0.2,0.5,0.2,0.5,0.5
6/7/2021,0.1,0.3,2,0.3,0.4,0.6,3.6,12.6,7.7,20,19,6.1,2.1,3,2.3,3.5,2.3,2,2.1,2.3,1.9,2.4,1.6,2.2,20.1,70.2,32.7,21.4,45.7,38,,33.6,28.6,18.2,36.7,23.9,0.3,0.5,0.2,0.6,0.6
7/7/2021,0.2,0.3,0.3,0.2,0.2,0.7,4.9,16.2,5.6,,15,5.3,2.2,3.2,2.5,2.3,2.3,2.2,2.7,2.4,2.3,1.3,2,2.3,22.6,58.6,31.4,17.4,114.2,43.9,,41,25.5,21.1,42.6,29.1,0.7,0.6,0.3,0.7,0.4
8/7/2021,0.6,0.3,1.4,,0.3,0.2,6.9,15,13.8,,9.4,7.2,2.6,3.2,2.2,,2.3,1.9,1.9,1.4,1.5,,1,1.9,29.6,77,38.8,27.4,41.2,58.2,26.8,43.7,29.7,19.3,44.8,28.7,0.8,0.8,,0.9,0.6
